ANYO_PROCESO;CODIGO_CARRERA;NOMBRE_CARRERA;NOMBRE_UNIVERSIDAD;AREA_CONOCIMIENTO_SIES;VACANTES_REG;NUM_SELEC_REG;COMPLETA_VACANTES_REG;PROM_OBLIGATORIAS_ULTIMO_SELEC;PROM_OBLIGATORIAS_SD;PROM_OBLIGATORIAS_MIN;PROM_OBLIGATORIAS_P10;PROM_OBLIGATORIAS_P25;PROM_OBLIGATORIAS_PROM;PROM_OBLIGATORIAS_MED;PROM_OBLIGATORIAS_P75;PROM_OBLIGATORIAS_P90;PROM_OBLIGATORIAS_MAX
2024;44031;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD DEL DESARROLLO;TECNOLOGÍA;140;121;0;533.5;109.29;533.5;576;657.5;731.05;728.5;814;887;955.5
2024;44032;ENFERMERÍA;UNIVERSIDAD DEL DESARROLLO;SALUD;120;145;1;574.5;66.88;441.5;513.5;556;596.84;591;640;686.4;813
2024;44034;KINESIOLOGÍA;UNIVERSIDAD DEL DESARROLLO;SALUD;90;90;1;501.5;85.79;477.5;513.1;549.12;605.54;596.25;637.38;707.6;875.5
2024;44035;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD DEL DESARROLLO;SALUD;80;48;0;493.5;85.01;476.5;492.6;517.38;578.11;562.25;616.62;693.45;821.5
2024;44036;ODONTOLOGÍA;UNIVERSIDAD DEL DESARROLLO;SALUD;105;115;1;589;95.48;486.5;574.1;612.5;691.35;687;745.75;833;918.5
2024;44037;PSICOLOGÍA;UNIVERSIDAD DEL DESARROLLO;CIENCIAS SOCIALES;170;170;1;574.5;89.18;530.5;574.35;620.75;685.07;670.75;742.38;823.05;928.5
2024;44039;INGENIERÍA CIVIL EN MINERÍA;UNIVERSIDAD DEL DESARROLLO;TECNOLOGÍA;55;55;1;616;79.83;554.5;605.7;645.25;698.35;697;746.5;813.9;885.5
2024;44041;GEOLOGÍA;UNIVERSIDAD DEL DESARROLLO;CIENCIAS BÁSICAS;95;67;0;642.5;118.11;513.5;548.8;613.5;711.46;700;807.5;862.5;940.5
2024;44042;BACHILLERATO EN DERECHO, CIENCIAS SOCIALES Y HUMANIDADES;UNIVERSIDAD DEL DESARROLLO;DERECHO;100;93;0;536.5;58.89;509.5;538.1;563;607.95;597.5;636;688.4;767.5
2024;44043;INGENIERÍA CIVIL PLAN COMÚN;UNIVERSIDAD DEL DESARROLLO;TECNOLOGÍA;160;147;0;545;94.33;517.5;580.1;629.75;697.72;695;754;834.2;942.5
2024;44044;OBSTETRICIA;UNIVERSIDAD DEL DESARROLLO;SALUD;90;100;1;583;84.55;555;604.35;630.5;694.32;687;728.5;823.15;949
2024;44045;TERAPIA OCUPACIONAL;UNIVERSIDAD DEL DESARROLLO;SALUD;70;62;0;543;97.54;490.5;519.6;546.12;619.06;593.25;667.38;763.7;908.5
2024;44046;INGENIERÍA CIVIL EN INFORMÁTICA E INNOVACIÓN TECNOLÓGICA;UNIVERSIDAD DEL DESARROLLO;TECNOLOGÍA;50;50;1;843.5;63.18;668.5;739.6;765.62;816.05;822;864.38;894.85;940.5
2024;44047;INGENIERÍA CIVIL EN INFORMÁTICA E INNOVACIÓN TECNOLÓGICA;UNIVERSIDAD DEL DESARROLLO;TECNOLOGÍA;30;50;1;621;88.39;546.5;580.25;639.38;701.84;698.5;771.88;812.5;881
2024;44048;GLOBAL BUSINESS ADMINISTRATION;UNIVERSIDAD DEL DESARROLLO;ADMINISTRACIÓN Y COMERCIO;25;30;1;741;61.8;722;740.9;809.5;840.58;836.75;891;908.4;942.5
2024;44049;DATA BUSINESS INTELLIGENCE;UNIVERSIDAD DEL DESARROLLO;ADMINISTRACIÓN Y COMERCIO;20;20;1;815;52.09;727.5;777;792.88;834.02;828.75;874.75;912.1;919.5
2024;44050;BACHILLERATO EN DISEÑO;UNIVERSIDAD DEL DESARROLLO;ARTE Y ARQUITECTURA;40;40;1;529.5;45.24;528;547.65;566.88;599.75;594.75;622.88;650;743
2024;45001;INGENIERÍA COMERCIAL;UNIVERSIDAD ALBERTO HURTADO;ADMINISTRACIÓN Y COMERCIO;140;147;1;462.5;86.24;458;483.4;509;579.55;568;644.75;693.5;917.5
2024;45002;SOCIOLOGÍA;UNIVERSIDAD ALBERTO HURTADO;CIENCIAS SOCIALES;60;30;0;460;88.95;460;490.9;507.38;588.37;580.5;637.75;659.65;834
2024;45004;TRABAJO SOCIAL;UNIVERSIDAD ALBERTO HURTADO;CIENCIAS SOCIALES;75;95;1;574;62.71;456.5;513.9;551.5;593.58;589.5;637.75;666.4;821
2024;45005;PSICOLOGÍA;UNIVERSIDAD ALBERTO HURTADO;CIENCIAS SOCIALES;145;170;1;664;49.85;627.5;663.95;702.25;734.99;736;767.38;793.15;882
2024;45006;PERIODISMO;UNIVERSIDAD ALBERTO HURTADO;CIENCIAS SOCIALES;70;73;1;467;63.73;467;485.8;533.5;571.49;562;606;669.4;723.5
2024;45008;PEDAGOGÍA EN EDUCACIÓN BÁSICA;UNIVERSIDAD ALBERTO HURTADO;EDUCACIÓN;30;23;0;518.5;68.06;453.5;501.6;515.75;575.15;574.5;626;668.4;693.5
2024;45009;DERECHO;UNIVERSIDAD ALBERTO HURTADO;DERECHO;150;215;1;689;63.04;510.5;587.2;625.5;667.75;670.5;711.5;740.8;860.5
2024;45010;LICENCIATURA EN FILOSOFÍA;UNIVERSIDAD ALBERTO HURTADO;HUMANIDADES;20;17;0;465.5;79.38;462;473;489;553.32;536.5;590;664.2;726
2024;45011;LICENCIATURA EN LENGUA Y LITERATURA;UNIVERSIDAD ALBERTO HURTADO;HUMANIDADES;40;19;0;469;72.14;463.5;477.8;515.5;572.18;581.5;621.75;653.6;704.5
2024;45014;BACHILLERATO EN HUMANIDADES;UNIVERSIDAD ALBERTO HURTADO;HUMANIDADES;80;54;0;516;75.94;461.5;492.75;510.75;571.4;561;612;672.95;834.5
2024;45016;EDUCACIÓN PARVULARIA;UNIVERSIDAD ALBERTO HURTADO;EDUCACIÓN;35;55;1;561;54.07;374;503.6;517.75;542.29;544;565;595.2;729.5
2024;45017;LICENCIATURA EN HISTORIA;UNIVERSIDAD ALBERTO HURTADO;CIENCIAS SOCIALES;30;20;0;564;94.02;466;480.4;509.75;595.4;602;637.12;732.15;794
2024;45018;PEDAGOGÍA EN FILOSOFÍA;UNIVERSIDAD ALBERTO HURTADO;EDUCACIÓN;15;7;0;593;112.56;398;513.8;592;617;620.5;682.25;713.3;752
2024;45019;PEDAGOGÍA EN LENGUA CASTELLANA Y COMUNICACIÓN;UNIVERSIDAD ALBERTO HURTADO;EDUCACIÓN;55;42;0;579;67.06;474.5;526.05;545.62;596.73;586.75;647;677.45;749
2024;45020;PEDAGOGÍA EN HISTORIA Y CIENCIAS SOCIALES;UNIVERSIDAD ALBERTO HURTADO;EDUCACIÓN;65;54;0;569;70.05;468;521.75;544.12;592.74;586.75;627.88;656.2;870
2024;45021;PEDAGOGÍA EN INGLÉS;UNIVERSIDAD ALBERTO HURTADO;EDUCACIÓN;90;73;0;534.5;71.76;471.5;516.6;544.5;600.81;591;635;684.4;797.5
2024;45024;CIENCIA POLÍTICA Y RELACIONES INTERNACIONALES;UNIVERSIDAD ALBERTO HURTADO;CIENCIAS SOCIALES;65;85;1;562.5;71.97;536;564.1;593.5;651.72;644.5;696;744.9;884
2024;45025;PEDAGOGÍA EN MÚSICA;UNIVERSIDAD ALBERTO HURTADO;EDUCACIÓN;75;67;0;533.5;79.85;449.5;513.7;546.5;602.81;583;654;720.2;801.5
2024;45028;GESTIÓN DE INFORMACIÓN, BIBLIOTECOLOGÍA Y ARCHIVÍSTICA;UNIVERSIDAD ALBERTO HURTADO;HUMANIDADES;20;20;1;486;85.75;486;536;552.5;630.95;640;686.88;726.9;803
2024;45029;PEDAGOGÍA EN MATEMÁTICA;UNIVERSIDAD ALBERTO HURTADO;EDUCACIÓN;30;22;0;594;76.73;578;617.4;682.38;717.3;716;769.25;801.35;863
2024;45031;ANTROPOLOGÍA;UNIVERSIDAD ALBERTO HURTADO;CIENCIAS SOCIALES;50;70;1;506;86.86;458.5;500.8;544;605.1;595.5;652.25;725.35;861.5
2024;45033;GEOGRAFÍA;UNIVERSIDAD ALBERTO HURTADO;CIENCIAS SOCIALES;30;19;0;483;88.99;458;478.4;538;590.29;595.5;628;707;807.5
2024;45034;LICENCIATURA EN TEORÍA E HISTORIA DEL ARTE;UNIVERSIDAD ALBERTO HURTADO;ARTE Y ARQUITECTURA;25;26;1;562;75.56;464;498;531.62;584.13;583;627.5;650.5;774
2024;45035;PEDAGOGÍA EN ARTES VISUALES;UNIVERSIDAD ALBERTO HURTADO;EDUCACIÓN;40;47;1;383.5;71.9;383.5;538.8;563.25;599.95;595.5;640.25;675.1;811
2024;45036;ARQUEOLOGÍA;UNIVERSIDAD ALBERTO HURTADO;CIENCIAS SOCIALES;65;85;1;626;68.32;544.5;582.2;615;670.15;667;708;757.8;847.5
2024;45037;ADMINISTRACIÓN PÚBLICA;UNIVERSIDAD ALBERTO HURTADO;CIENCIAS SOCIALES;70;98;1;494.5;71.93;466;503.9;539.25;594.33;590.25;644.12;690.15;802
2024;45038;PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL;UNIVERSIDAD ALBERTO HURTADO;EDUCACIÓN;40;36;0;507.5;82.2;405.5;495.5;516.75;572.74;568.5;620.75;674.25;775.5
2024;45039;PEDAGOGÍA EN BIOLOGÍA Y CIENCIAS NATURALES EN EDUCACIÓN MEDIA;UNIVERSIDAD ALBERTO HURTADO;EDUCACIÓN;20;11;0;502;54.88;480;502;529;560.23;538;593;634;658
2024;45041;CONTADOR PÚBLICO AUDITOR;UNIVERSIDAD ALBERTO HURTADO;ADMINISTRACIÓN Y COMERCIO;45;65;1;497;70.55;461.5;485.4;515.5;566.16;561.5;610;654.5;774
2024;45046;INGENIERÍA CIVIL PLAN COMÚN;UNIVERSIDAD ALBERTO HURTADO;TECNOLOGÍA;80;56;0;492.5;93.84;468.5;502.5;551.25;623.17;620.25;669.62;746.75;911
2024;46101;PEDAGOGÍA EN EDUCACIÓN BÁSICA;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;EDUCACIÓN;35;47;1;549.5;63.64;411;501.5;526.25;566.63;561.5;623;647.3;703.5
2024;46103;EDUCACIÓN PARVULARIA;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;EDUCACIÓN;60;60;1;538;57.87;385;452;493.38;526.46;530.75;565;603.5;660
2024;46104;PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;EDUCACIÓN;120;105;0;532.5;54.38;409;490.4;517;556.39;552.5;595;627;677
2024;46105;PEDAGOGÍA EN CASTELLANO;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;EDUCACIÓN;45;28;0;509.5;77.23;494;509.5;527.5;584.27;562.75;623.62;691.45;802
2024;46106;PEDAGOGÍA EN HISTORIA Y GEOGRAFÍA;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;EDUCACIÓN;40;24;0;511.5;52.86;511.5;538.45;580.5;606.46;597.75;635.62;675.3;700.5
2024;46107;PEDAGOGÍA EN EDUCACIÓN FÍSICA;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;EDUCACIÓN;120;120;1;511.5;66.02;437;508.45;520.5;572.33;556;625.12;667.7;766
2024;46108;PEDAGOGÍA EN INGLÉS;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;EDUCACIÓN;75;48;0;550;87.24;363;521.95;541.5;587.24;569.75;621.5;692.95;943
2024;46109;PEDAGOGÍA EN MATEMÁTICAS E INFORMÁTICA EDUCATIVA;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;EDUCACIÓN;25;14;0;534.5;121.19;434;517.95;537.25;627.18;609;693.75;783.15;869.5
2024;46110;PEDAGOGÍA EN EDUCACIÓN ARTÍSTICA, MENCIÓN ARTES MUSICALES O ARTES VISUALES;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;EDUCACIÓN;20;27;1;610.5;62.97;437;530.3;552.25;593.02;592.5;616.25;670.5;730
2024;46201;PEDAGOGÍA EN FILOSOFÍA;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;EDUCACIÓN;10;2;0;545;72.48;545;555.25;570.62;596.25;596.25;621.88;637.25;647.5
2024;46301;TRABAJO SOCIAL;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;CIENCIAS SOCIALES;110;64;0;481;57.52;413.5;479.6;487.88;535.88;520.75;577.62;599.9;716
2024;46302;SOCIOLOGÍA;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;CIENCIAS SOCIALES;30;6;0;595;52.44;549.5;563.25;581.5;618.33;617.25;665;674.5;675.5
2024;46303;INGENIERÍA COMERCIAL;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;ADMINISTRACIÓN Y COMERCIO;90;72;0;467.5;74.56;459;490.55;534.38;584.72;577;642.88;677.5;759.5
2024;46304;CONTADOR PÚBLICO Y AUDITOR;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;ADMINISTRACIÓN Y COMERCIO;45;41;0;492;73.31;467.5;491.5;522.5;574.49;558.5;620;694;714.5
2024;46305;PSICOLOGÍA;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;CIENCIAS SOCIALES;120;130;1;583.5;70.99;484.5;532.35;564.62;614.13;604.5;652.88;703.05;866
2024;46306;DERECHO;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;DERECHO;120;126;1;537;75.34;408;482.75;519.88;575.63;562.75;619.88;686.5;751
2024;46401;KINESIOLOGÍA;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;SALUD;100;110;1;513.5;65.42;440;490.85;512.38;563.67;560.75;605.75;651.65;766.5
2024;46402;FONOAUDIOLOGÍA;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;SALUD;70;46;0;489;60.37;458;489;505;547.17;531;584.75;613.25;730.5
2024;46403;ENFERMERÍA;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;SALUD;110;120;1;639.5;66.48;429.5;505.2;534;588.4;589;637.25;668.65;780.5
2024;46500;BACHILLERATO EN CIENCIAS Y HUMANIDADES;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;CIENCIAS BÁSICAS;40;17;0;477;81.26;477;490.3;520;585.59;565.5;637;694.4;745.5
2024;46501;INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;TECNOLOGÍA;90;100;1;647.5;78.5;461;502;553.25;609.28;604.5;658.75;711.7;821.5
2024;46502;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;TECNOLOGÍA;60;49;0;520.5;86.44;469;519.4;549;618.14;596;676.5;716.2;895.5
2024;46504;INGENIERÍA EN CONTROL DE GESTIÓN;UNIVERSIDAD CATOLICA SILVA HENRIQUEZ;ADMINISTRACIÓN Y COMERCIO;20;20;1;489.5;90.49;475;485;506.38;581.88;562.75;642.62;699.4;760
2024;47001;PEDAGOGÍA EN EDUCACIÓN PARVULARIA;UNIVERSIDAD DE O'HIGGINS;EDUCACIÓN;60;90;1;585.5;69.5;417.5;485.35;519.12;562.32;547.25;602.88;652.5;822.5
2024;47002;PEDAGOGÍA EN EDUCACIÓN BÁSICA;UNIVERSIDAD DE O'HIGGINS;EDUCACIÓN;60;90;1;538;68.75;473;517.85;550.75;599.83;590.25;631.38;697.5;813
2024;47003;PEDAGOGÍA EN INGLÉS PARA ENSEÑANZA BÁSICA Y MEDIA;UNIVERSIDAD DE O'HIGGINS;EDUCACIÓN;95;120;1;523.5;77.94;478.5;527.65;562.38;618.24;601.75;654.12;729.15;877
2024;47004;PEDAGOGÍA EN LENGUAJE Y COMUNICACIÓN;UNIVERSIDAD DE O'HIGGINS;EDUCACIÓN;60;90;1;516.5;57.55;499;516.2;553.38;593.53;591.75;626.75;660;763.5
2024;47005;PEDAGOGÍA EN MATEMÁTICA;UNIVERSIDAD DE O'HIGGINS;EDUCACIÓN;45;24;0;538;105.39;501.5;510.65;553.38;638.92;625.5;706.62;784.7;849
2024;47006;PEDAGOGÍA EN EDUCACIÓN ESPECIAL CON MENCIONES;UNIVERSIDAD DE O'HIGGINS;EDUCACIÓN;90;120;1;524;66.3;431;501.8;524.75;566.18;554;593;659.75;750.5
2024;47007;PEDAGOGÍA EN CIENCIAS NATURALES CON MENCIONES;UNIVERSIDAD DE O'HIGGINS;EDUCACIÓN;45;32;0;516;70.16;487;534.3;564.5;607.22;593;633.62;712.55;796.5
2024;47101;INGENIERÍA AGRONÓMICA (SAN FERNANDO);UNIVERSIDAD DE O'HIGGINS;AGROPECUARIA;70;100;1;535.5;74.45;458;503.7;522.75;576.66;557.5;605.62;679.85;833.5
2024;47131;INGENIERÍA AMBIENTAL (SAN FERNANDO);UNIVERSIDAD DE O'HIGGINS;TECNOLOGÍA;55;32;0;526.5;81.75;470.5;486.25;521.12;578.3;571;615.5;723.3;746.5
2024;47151;MEDICINA VETERINARIA (SAN FERNANDO);UNIVERSIDAD DE O'HIGGINS;AGROPECUARIA;85;102;1;541.5;69.23;486;561.1;591.62;642.52;644.25;674.5;733.2;825.5
2024;47201;INGENIERÍA CIVIL;UNIVERSIDAD DE O'HIGGINS;TECNOLOGÍA;250;300;1;568;79.17;498;602.45;649.88;706.82;704;761.5;810.15;937
2024;47301;ENFERMERÍA;UNIVERSIDAD DE O'HIGGINS;SALUD;130;140;1;602;82.91;503.5;592;631.12;686.95;675.75;735;783.95;931
2024;47302;MEDICINA;UNIVERSIDAD DE O'HIGGINS;SALUD;90;90;1;902;30.5;829;863.3;879;900.03;899.75;920.38;941.1;967
2024;47303;TERAPIA OCUPACIONAL;UNIVERSIDAD DE O'HIGGINS;SALUD;80;100;1;604;70.15;462;536;568.5;619.2;616.75;663.38;713.55;849
2024;47304;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD DE O'HIGGINS;SALUD;65;91;1;611.5;70.1;500.5;538;580.25;627.58;621.5;669;711.5;902.5
2024;47305;KINESIOLOGÍA;UNIVERSIDAD DE O'HIGGINS;SALUD;65;90;1;539;76.05;522.5;595.95;625.75;679.98;668.5;732.5;778.7;898.5
2024;47306;TECNOLOGÍA MÉDICA;UNIVERSIDAD DE O'HIGGINS;SALUD;65;90;1;629;71.79;578;656.05;676.38;733.28;728.25;782.88;830.2;889.5
2024;47401;ADMINISTRACIÓN PÚBLICA;UNIVERSIDAD DE O'HIGGINS;CIENCIAS SOCIALES;100;130;1;571;69.28;467;517.95;547.12;599.24;599.25;643.12;684.7;856.5
2024;47431;DERECHO;UNIVERSIDAD DE O'HIGGINS;DERECHO;130;150;1;551.5;63.43;523.5;591.75;625.38;667.77;667.75;707.75;743.65;821
2024;47461;INGENIERÍA COMERCIAL;UNIVERSIDAD DE O'HIGGINS;ADMINISTRACIÓN Y COMERCIO;130;150;1;551.5;58.92;538;580.8;603;646.19;639;682.88;714;878.5
2024;47462;CONTADOR AUDITOR;UNIVERSIDAD DE O'HIGGINS;ADMINISTRACIÓN Y COMERCIO;130;150;1;520.5;76.08;469;506.35;547.12;596.77;584.75;635.62;702.4;866
2024;47491;PSICOLOGÍA;UNIVERSIDAD DE O'HIGGINS;CIENCIAS SOCIALES;100;125;1;708;72.59;593;639.2;663.5;721.36;709.5;759.5;823.9;920.5
2024;48001;ENFERMERÍA;UNIVERSIDAD DE AYSEN;SALUD;17;20;1;490.5;86.25;413;508.95;545.12;586.75;577.75;608.25;703.75;794
2024;48002;OBSTETRICIA;UNIVERSIDAD DE AYSEN;SALUD;17;20;1;524.5;61.51;490;520.25;538;581.15;581.25;614.25;659;722.5
2024;48004;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD DE AYSEN;TECNOLOGÍA;20;7;0;473;110.77;473;493.7;523;590.93;544.5;651.5;737.9;770
2024;48005;INGENIERIA FORESTAL;UNIVERSIDAD DE AYSEN;AGROPECUARIA;11;4;0;458;58.6;458;466.4;479;515.88;506.25;543.12;573.05;593
2024;48006;AGRONOMÍA;UNIVERSIDAD DE AYSEN;AGROPECUARIA;11;13;1;458;107.08;458;475.1;489;583;561.5;641;725.8;805.5
2024;48008;TRABAJO SOCIAL;UNIVERSIDAD DE AYSEN;CIENCIAS SOCIALES;23;25;1;508.5;72.32;400.5;477.4;507.5;548.78;536.5;596;650.9;706
2024;48009;PSICOLOGIA;UNIVERSIDAD DE AYSEN;CIENCIAS SOCIALES;23;25;1;694.5;87.01;461.5;488.1;538;607.78;617.5;675.5;697.3;744.5
2024;48010;INGENIERÍA CIVIL INFORMÁTICA;UNIVERSIDAD DE AYSEN;TECNOLOGÍA;20;4;0;534.5;105.31;534.5;574.25;633.88;668.75;674.5;709.38;758.65;791.5
2024;49001;ENFERMERÍA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;75;105;1;650;50.09;600;631.4;660.5;693.04;689;723.5;757.1;833
2024;49002;FONOAUDIOLOGÍA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;45;60;1;535;62.51;436;499.45;545.88;583.68;584.75;623.75;661.6;744
2024;49003;KINESIOLOGÍA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;70;85;1;614;59.21;550.5;587.2;614;658.09;652.5;693;745.3;830
2024;49004;MEDICINA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;55;70;1;889;20.39;875.5;885.95;895.5;911.51;908;925.62;939.8;956.5
2024;49005;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;95;125;1;527.5;55.79;485.5;550;583.5;620.16;621;652.5;688;804.5
2024;49006;OBSTETRICIA Y PUERICULTURA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;50;60;1;734.5;46.2;659.5;678.95;712.12;741.22;737.75;765.25;807.55;875.5
2024;49007;ODONTOLOGÍA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;50;75;1;674.5;48.92;642;671.2;699.25;732.64;730;760.25;790.2;878.5
2024;49008;QUÍMICA Y FARMACIA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;85;105;1;660;51.86;627;672.7;708;743.43;744.5;774.5;805;865
2024;49009;TERAPIA OCUPACIONAL;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;95;120;1;593;62.95;470;511.8;549.5;596.55;594.25;646;682.15;773.5
2024;49010;INGENIERÍA EN CONTROL DE GESTIÓN;UNIVERSIDAD AUTONOMA DE CHILE;ADMINISTRACIÓN Y COMERCIO;50;80;1;598.5;80.68;435;528.45;569.88;629.58;628.25;687.75;733.05;919.5
2024;49011;INGENIERÍA COMERCIAL;UNIVERSIDAD AUTONOMA DE CHILE;ADMINISTRACIÓN Y COMERCIO;105;150;1;543;69.89;473;512.7;543.5;599.26;596.75;646.75;688.15;785
2024;49012;DERECHO;UNIVERSIDAD AUTONOMA DE CHILE;DERECHO;110;145;1;567.5;59.42;530;574.6;605;649.2;645;687.5;726.8;817.5
2024;49013;ADMINISTRACIÓN PÚBLICA;UNIVERSIDAD AUTONOMA DE CHILE;CIENCIAS SOCIALES;35;70;1;562;51.7;475.5;506.2;556.25;576.48;574.25;604.12;626.35;723
2024;49014;PSICOLOGÍA;UNIVERSIDAD AUTONOMA DE CHILE;CIENCIAS SOCIALES;115;145;1;621;60.93;543;600.4;644.5;679.97;680;717;759.8;895.5
2024;49015;PUBLICIDAD Y COMUNICACIÓN INTEGRAL;UNIVERSIDAD AUTONOMA DE CHILE;CIENCIAS SOCIALES;80;110;1;651;67.62;484.5;527;557.75;606.22;603.75;653.25;685.35;837.5
2024;49016;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD AUTONOMA DE CHILE;TECNOLOGÍA;70;80;1;752;76.77;494.5;573.85;600.75;659.9;657;710;755.85;887
2024;49017;INGENIERÍA CIVIL INFORMÁTICA;UNIVERSIDAD AUTONOMA DE CHILE;TECNOLOGÍA;115;125;1;605.5;78.94;475;593.9;625;686.48;688;735.5;788;882
2024;49022;INGENIERÍA CIVIL QUÍMICA;UNIVERSIDAD AUTONOMA DE CHILE;TECNOLOGÍA;40;45;1;471.5;89.92;465.5;494.2;529.5;606.97;603.5;671.5;736.3;806
2024;49023;PERIODISMO;UNIVERSIDAD AUTONOMA DE CHILE;CIENCIAS SOCIALES;40;70;1;466;69.76;458;476.75;513.62;570.45;572.5;614.5;655.8;734.5
2024;49101;ENFERMERÍA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;80;105;1;670.5;51.03;571;601.4;630;665.47;661;693;725.1;828
2024;49102;FONOAUDIOLOGÍA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;40;65;1;493;51.65;463.5;485.5;510;553.71;552.5;584.5;618.8;680.5
2024;49103;KINESIOLOGÍA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;70;80;1;587;53.12;499;563.95;596.62;631.51;638.25;666.75;694.4;735
2024;49104;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;80;105;1;550;60.1;482.5;517.5;548;586.33;578;612;662.4;835.5
2024;49105;TERAPIA OCUPACIONAL;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;90;105;1;544.5;56.83;477.5;505.3;532.5;574.82;570;614;650;734.5
2024;49106;INGENIERÍA EN CONSTRUCCIÓN;UNIVERSIDAD AUTONOMA DE CHILE;TECNOLOGÍA;45;50;1;537.5;74.97;467;490.5;524.25;576.7;557.75;627.38;660.5;821.5
2024;49107;INGENIERÍA COMERCIAL;UNIVERSIDAD AUTONOMA DE CHILE;ADMINISTRACIÓN Y COMERCIO;40;70;1;481;69.65;425.5;517.25;577.12;609.49;607.75;656.25;691.1;785
2024;49108;DERECHO;UNIVERSIDAD AUTONOMA DE CHILE;DERECHO;110;145;1;507.5;67.49;462;490.9;528;582.11;584.5;626.5;667.8;763
2024;49109;PSICOLOGÍA;UNIVERSIDAD AUTONOMA DE CHILE;CIENCIAS SOCIALES;115;135;1;533.5;59.56;532.5;587.7;609.75;654.33;647.5;695.5;732.9;828
2024;49110;TRABAJO SOCIAL;UNIVERSIDAD AUTONOMA DE CHILE;CIENCIAS SOCIALES;70;90;1;505.5;58.54;459;480.7;513.75;559.02;556.75;600.88;634.8;700
2024;49111;PEDAGOGÍA EN EDUCACIÓN BÁSICA;UNIVERSIDAD AUTONOMA DE CHILE;EDUCACIÓN;30;40;1;595.5;63.25;449.5;505.15;522.38;566.56;557.5;604;637.7;749.5
2024;49112;PEDAGOGÍA EN EDUCACIÓN FÍSICA;UNIVERSIDAD AUTONOMA DE CHILE;EDUCACIÓN;30;45;1;555;83.92;449.5;511.5;531.5;589.68;588;632;674.3;917.5
2024;49113;PEDAGOGÍA EN EDUCACIÓN PARVULARIA;UNIVERSIDAD AUTONOMA DE CHILE;EDUCACIÓN;40;50;1;538;54.51;408;469.45;508.38;537.47;535;583.5;598.45;651.5
2024;49114;PEDAGOGÍA EN INGLÉS;UNIVERSIDAD AUTONOMA DE CHILE;EDUCACIÓN;35;45;1;534;60.36;454.5;519;542.5;587.53;592.5;631;659.6;724.5
2024;49119;ADMINISTRACIÓN PÚBLICA;UNIVERSIDAD AUTONOMA DE CHILE;CIENCIAS SOCIALES;30;27;0;555;67.6;458;502.9;537.5;578.15;556;633.25;662.7;727.5
2024;49201;ENFERMERÍA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;80;105;1;617;56.08;563;607.7;641.5;681.72;676;721;751.9;840.5
2024;49202;FONOAUDIOLOGÍA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;50;75;1;582;53.36;460;514;543;573.69;570.5;611;643.2;692
