"ID_aux";"CODIGO_UNIV";"CODIGO";"VIA";"PREFERENCIA";"PTJE_POND";"TIPO_MATRICULA"
"id_9612596371280";56;56216;1;1;577,2;1
"id_9612596371299";13;13001;1;2;661,25;1
"id_9612596371296";50;50528;1;1;661,2;1
"id_9612596371257";22;22037;1;1;733,65;1
"id_9612596371253";29;29027;4;1;602,9;11
"id_9612596371277";41;41026;1;2;649,9;1
"id_9612596371271";17;17076;1;2;727,85;1
"id_9612596371273";56;56118;1;1;772,5;1
"id_9612596371270";11;11026;2;1;729,45;4
"id_9612596371217";50;50121;1;4;663,9;1
"id_9612596371216";13;13058;1;1;742,35;1
"id_9612596371248";37;37040;1;1;691,8;1
"id_9612596371228";55;55051;1;0;0;10
"id_9612596371231";42;42101;1;1;769,05;1
"id_9612596371209";34;34088;1;2;698,8;1
"id_9612596371207";27;27080;1;1;652,1;1
"id_9612596371201";44;44032;1;1;714;1
"id_9612596371204";20;20098;1;2;656,85;1
"id_9612596371206";12;12021;1;1;884,25;1
"id_9612596371268";12;12012;1;4;788,65;1
"id_9612596371261";56;56118;1;1;628,9;1
"id_9612596371263";47;47431;1;1;733,35;3
"id_9613596371399";35;35071;3;1;1050,702;6
"id_9613596371391";11;11055;1;2;847,6;1
"id_9613596371393";16;16053;1;1;827,9;1
"id_9613596371390";50;50130;1;4;676,8;1
"id_9613596371357";49;49103;1;2;622,5;1
"id_9613596371379";14;14032;1;1;640,5;1
"id_9613596371374";41;41045;1;1;595,85;1
"id_9613596371370";51;51274;1;3;690,2;1
"id_9613596371319";18;18083;1;1;774,3;1
"id_9613596371315";55;55080;1;10;571,1;1
"id_9613596371310";36;36051;1;1;671,65;1
"id_9613596371348";50;50227;1;2;646,8;1
"id_9613596371347";37;37064;1;4;741,6;1
"id_9613596371346";14;14064;1;1;725,5;1
"id_9613596371325";13;13011;1;1;796,75;1
"id_9613596371321";19;19026;1;1;537,85;1
"id_9613596371324";17;17834;1;1;783,9;1
"id_9613596371320";47;47006;1;2;645;1
"id_9613596371331";17;17036;1;1;685,35;1
"id_9613596371334";33;33023;1;1;764,2;1
"id_9613596371333";55;55108;1;4;574,6;1
"id_9613596371300";34;34052;1;2;747,9;1
"id_9613596371306";41;41102;1;1;745,9;1
"id_9613596371367";14;14002;1;2;743,75;1
"id_9613596371361";13;13029;1;1;781,55;1
"id_9613596371364";49;49314;1;1;681,3;1
"id_9613596371362";13;13067;3;1;1085,584;6
"id_9613596371363";44;44023;1;3;829,5;1
"id_9610596371088";11;11078;1;2;815;1
"id_9610596371086";49;49210;1;1;598,8;1
"id_9610596371053";18;18091;2;4;716,3;4
"id_9610596371078";13;13026;1;1;684,4;1
"id_9610596371073";22;22020;1;1;702,2;1
"id_9610596371076";49;49111;1;0;0;9
"id_9610596371018";55;55041;1;1;651,65;1
"id_9610596371010";56;56528;1;2;761,8;1
"id_9610596371046";49;49001;2;2;671,9;4
"id_9610596371029";56;56528;1;4;774;1
"id_9610596371027";19;19049;1;4;865,2;1
"id_9610596371022";22;22108;1;1;689,1;1
"id_9610596371026";24;24085;1;1;876,65;1
"id_9610596371039";35;35056;1;1;753,1;1
"id_9610596371037";15;15271;1;5;796,85;1
"id_9610596371031";32;32005;1;1;669,7;1
"id_9610596371036";29;29037;1;2;681,75;1
"id_9610596371068";13;13024;1;2;853,7;1
"id_9610596371062";27;27050;1;3;610,1;1
"id_9616596371685";38;38172;1;1;724,7;1
"id_9616596371687";41;41067;1;1;681,7;1
"id_9616596371699";41;41102;1;4;581,8;1
"id_9616596371690";17;17822;1;1;926,4;1
"id_9616596371696";36;36080;1;1;869,2;1
"id_9616596371658";11;11068;2;1;689,7;4
"id_9616596371659";36;36021;3;4;1051,126;6
"id_9616596371651";14;14064;1;1;733,8;1
"id_9616596371652";36;36020;2;1;919,45;4
"id_9616596371675";56;56127;1;1;735;1
"id_9616596371612";40;40030;1;1;617,5;1
"id_9616596371610";12;12024;1;1;807,85;1
"id_9616596371616";34;34060;1;1;823,2;1
"id_9616596371649";45;45001;1;1;500,4;1
"id_9616596371629";40;40002;1;1;785,9;1
"id_9616596371627";45;45024;1;2;686,9;1
"id_9616596371622";18;18056;1;1;677,8;1
"id_9616596371601";14;14063;1;1;863,4;1
"id_9616596371602";25;25043;1;1;664,1;1
"id_9616596371606";50;50201;1;1;628,7;1
"id_9616596371666";15;15103;1;1;758,1;1
"id_9648596374889";56;56118;1;6;631,6;1
"id_9648596374884";36;36016;1;1;630;1
"id_9648596374886";11;11011;1;1;735;1
"id_9648596374898";17;17032;1;1;653,05;1
"id_9648596374899";43;43001;1;3;917,3;1
"id_9648596374896";42;42022;1;3;675,45;1
"id_9648596374858";44;44037;1;2;701,45;1
"id_9648596374859";56;56125;1;1;668,9;1
"id_9648596374857";16;16004;1;1;802,95;1
"id_9648596374854";36;36012;1;2;590;1
"id_9648596374852";36;36064;1;3;739,45;1
"id_9648596374877";12;12028;1;1;774,9;1
"id_9648596374873";17;17040;1;1;797,05;1
"id_9648596374812";43;43014;1;2;938,45;1
"id_9648596374816";21;21089;1;0;0;2
"id_9648596374847";35;35019;1;1;637,8;1
"id_9648596374844";56;56314;1;1;683,4;1
"id_9648596374843";13;13082;1;1;655,8;1
"id_9648596374828";21;21030;1;1;644,35;1
"id_9648596374825";37;37014;1;1;799,55;1
"id_9648596374827";11;11078;1;3;825,15;1
"id_9648596374824";26;26071;1;3;551;1
"id_9648596374823";50;50510;1;1;620,7;1
"id_9648596374839";49;49301;1;1;677,2;1
"id_9648596374805";56;56310;1;1;655,4;1
"id_9648596374802";14;14015;1;1;699,6;1
"id_9648596374864";12;12031;1;1;940,35;1
"id_9649596374982";55;55113;1;6;551,15;1
"id_9649596374980";39;39419;1;4;640,5;1
"id_9649596374999";50;50802;1;1;620,1;1
"id_9649596374959";41;41059;1;1;652,5;1
"id_9649596374955";32;32034;1;1;547,1;1
"id_9649596374957";41;41003;1;1;581,7;1
"id_9649596374956";14;14061;1;4;684,25;1
"id_9649596374978";25;25070;1;1;725;1
"id_9649596374919";13;13086;1;1;960,4;1
"id_9649596374915";35;35081;1;4;801,85;1
"id_9649596374914";56;56112;1;1;762,1;1
"id_9649596374945";40;40023;1;2;524,8;1
"id_9649596374929";38;38003;1;2;659,7;1
"id_9649596374939";36;36067;1;1;657,4;1
"id_9649596374935";49;49308;1;1;677;1
"id_9649596374909";12;12006;1;1;841,45;1
"id_9649596374907";41;41009;1;1;633,1;1
"id_9649596374903";41;41130;1;0;0;2
"id_9649596374961";11;11055;1;1;845,1;1
"id_9649596374964";56;56518;1;2;725,9;1
"id_9649596374962";37;37035;1;1;771,8;1
"id_9649596374963";15;15101;1;1;913,75;1
"id_9645596374598";39;39412;1;1;816;1
"id_9645596374590";21;21048;1;3;460,2;1
"id_9645596374596";11;11069;1;2;875,35;1
"id_9645596374552";38;38080;1;6;627,55;1
"id_9645596374578";56;56103;1;1;749,2;1
"id_9645596374577";17;17825;1;14;630,45;1
"id_9645596374549";56;56213;1;0;0;2
"id_9645596374522";11;11026;2;3;727,75;4
"id_9645596374538";14;14063;1;3;832,5;1
"id_9645596374537";39;39133;1;1;556,35;1
"id_9645596374534";32;32131;1;1;719,9;1
"id_9645596374530";32;32055;1;7;669,05;1
"id_9645596374508";56;56207;1;1;738,8;1
"id_9645596374503";38;38003;1;1;667,9;1
"id_9645596374564";14;14066;4;2;605,45;11
"id_9647596374787";41;41111;1;1;690;1
"id_9647596374799";41;41169;1;1;687,9;1
"id_9647596374759";41;41026;1;1;577,1;1
"id_9647596374751";12;12027;1;4;901,4;1
"id_9647596374777";12;12027;1;4;853,8;1
"id_9647596374771";21;21030;1;1;680,25;1
"id_9647596374718";32;32042;1;1;570;1
"id_9647596374719";34;34003;1;2;781,5;1
"id_9647596374711";49;49327;1;1;571,9;1
"id_9647596374712";44;44006;1;2;710,4;1
"id_9647596374716";12;12058;1;1;950,8;1
"id_9647596374748";55;55041;1;1;670,7;1
"id_9647596374745";25;25069;1;1;640,5;1
"id_9647596374747";51;51130;1;1;641,8;1
"id_9647596374744";51;51170;1;4;656,8;1
"id_9647596374726";58;58029;1;3;524,5;2
"id_9647596374708";44;44010;1;5;746,1;1
"id_9647596374705";25;25027;1;1;670,8;1
"id_9647596374702";15;15301;1;1;787,5;1
"id_9647596374706";43;43005;1;2;720,9;1
"id_9647596374767";41;41118;1;1;722,1;1
"id_9641596374181";42;42001;1;2;775;1
"id_9641596374182";51;51253;1;2;694,5;1
"id_9641596374180";12;12038;1;1;730,5;1
"id_9641596374198";30;30050;1;1;793,1;1
"id_9641596374150";36;36066;1;1;875,8;1
"id_9641596374175";18;18083;1;1;782,3;1
"id_9641596374170";49;49313;1;2;638,1;1
"id_9641596374115";13;13019;1;1;732,3;1
"id_9641596374117";50;50224;1;2;811,7;1
"id_9641596374112";17;17014;1;1;859,15;1
"id_9641596374116";29;29005;1;1;708,15;1
"id_9641596374141";50;50812;1;2;633,9;1
"id_9641596374144";45;45024;1;7;750;1
"id_9641596374129";25;25027;1;1;749;1
"id_9641596374127";51;51110;1;6;679,55;1
"id_9641596374122";11;11061;1;1;628,9;1
"id_9641596374123";19;19050;1;2;830;1
"id_9641596374131";41;41021;1;1;646,2;1
"id_9641596374108";56;56119;1;1;664;1
"id_9641596374109";21;21054;1;2;567,4;1
"id_9641596374107";12;12014;1;1;917,5;1
"id_9641596374101";36;36056;1;1;689,8;1
"id_9641596374104";13;13075;3;1;979,012;6
"id_9641596374100";16;16056;1;2;709,6;1
"id_9641596374169";41;41045;1;1;602,25;1
"id_9641596374165";47;47305;3;1;953,546;6
"id_9641596374161";38;38004;1;2;769,9;1
"id_9641596374164";17;17002;1;2;807,7;1
"id_9641596374162";36;36030;2;1;653,35;4
"id_9644596374488";15;15330;1;1;815,3;1
"id_9644596374487";12;12038;1;1;749,2;1
"id_9644596374482";45;45024;1;1;772,3;1
"id_9644596374480";30;30077;1;1;678,1;1
"id_9644596374499";18;18060;1;1;715,1;1
"id_9644596374497";41;41028;1;1;578,8;1
"id_9644596374494";49;49016;1;6;794,45;1
"id_9644596374458";12;12039;1;1;901,9;1
"id_9644596374479";55;55030;1;1;632,4;1
"id_9644596374477";17;17009;1;2;645,95;1
"id_9644596374419";56;56510;1;2;712,5;1
"id_9644596374412";16;16100;1;2;848,9;1
"id_9644596374410";41;41057;1;1;657,4;1
"id_9644596374416";14;14067;1;1;740,25;1
"id_9644596374446";18;18063;1;1;744;1
"id_9644596374427";50;50801;1;3;606,35;1
"id_9644596374422";53;53303;1;5;626,9;1
"id_9644596374407";35;35079;1;1;661;1
"id_9644596374402";18;18061;2;1;634,95;4
"id_9644596374406";11;11045;1;2;859,45;1
"id_9644596374465";16;16085;1;1;828,75;1
"id_9642596374283";37;37004;1;5;679,95;1
"id_9642596374286";29;29005;1;1;684,5;1
"id_9642596374297";55;55046;1;12;613,2;1
"id_9642596374296";29;29026;1;3;616,8;1
"id_9642596374259";51;51240;1;2;696,9;1
"id_9642596374250";55;55110;1;1;628,3;1
"id_9642596374277";40;40021;1;0;0;2
"id_9642596374276";49;49306;1;2;743,3;1
"id_9642596374214";25;25004;1;1;789,25;1
"id_9642596374213";38;38003;1;1;742,3;1
"id_9642596374216";47;47002;1;1;573,5;1
"id_9642596374240";17;17841;1;3;648,75;1
"id_9642596374246";29;29005;1;1;700,7;1
"id_9642596374227";41;41111;1;1;579,1;1
"id_9642596374239";53;53301;1;2;719;1
"id_9642596374235";11;11042;1;2;845,2;1
"id_9642596374237";50;50529;1;1;751,5;1
"id_9642596374231";39;39132;1;2;745,7;1
"id_9642596374233";42;42001;1;1;768,6;1
"id_9642596374236";13;13048;1;1;807,55;1
"id_9642596374208";51;51255;1;1;776,2;1
"id_9642596374209";34;34019;1;2;571,3;1
"id_9642596374207";30;30035;1;1;776,55;1
"id_9642596374201";50;50105;1;1;709,4;1
"id_9642596374204";29;29027;1;2;745,35;1
"id_9642596374203";19;19085;1;4;644,65;1
"id_9642596374264";13;13050;1;1;714,3;1
"id_9642596374262";13;13105;3;3;866;6
"id_9643596374389";12;12038;1;1;805,1;1
"id_9643596374385";50;50233;1;1;738,8;1
"id_9643596374399";41;41095;1;1;893,95;1
"id_9643596374395";30;30013;1;1;870,8;1
"id_9643596374394";38;38006;1;2;690,9;1
"id_9643596374390";30;30078;1;1;756,8;1
"id_9643596374354";32;32043;1;1;690,1;1
"id_9643596374371";13;13105;3;3;881,6;6
"id_9643596374373";37;37102;1;1;895,75;1
"id_9643596374370";25;25001;1;1;696,15;1
"id_9643596374317";16;16060;2;2;828,3;4
"id_9643596374314";13;13075;1;2;748,4;1
"id_9643596374310";35;35006;1;17;718,3;1
"id_9643596374316";41;41045;1;5;637,15;1
"id_9643596374345";14;14030;1;1;833,7;1
"id_9643596374343";43;43013;1;1;865,3;1
"id_9643596374323";35;35040;1;2;844,35;1
"id_9643596374300";30;30064;1;1;788,4;1
"id_9643596374368";26;26303;1;3;694,7;1
"id_9643596374363";18;18077;1;3;697,8;1
"id_9640596374086";44;44027;1;1;594;1
"id_9640596374097";13;13039;1;1;797,15;1
"id_9640596374092";49;49212;1;3;686,8;1
"id_9640596374055";12;12028;1;2;742,1;1
"id_9640596374052";36;36061;1;3;599,35;1
"id_9640596374056";12;12013;1;1;767;1
"id_9640596374074";26;26093;1;1;830,2;1
"id_9640596374072";40;40070;1;5;931;1
"id_9640596374019";26;26093;1;1;691,2;1
"id_9640596374043";41;41095;1;2;897,15;1
"id_9640596374040";16;16060;1;1;846,25;1
"id_9640596374027";55;55062;1;5;744,1;1
"id_9640596374023";55;55017;1;4;677,95;1
"id_9640596374037";41;41060;1;1;670,5;1
"id_9640596374031";51;51140;1;1;735,2;1
"id_9640596374030";24;24013;1;1;799,7;1
"id_9640596374005";35;35056;1;1;748,55;1
"id_9640596374007";14;14001;1;1;643,5;1
"id_9640596374004";38;38015;1;1;711,5;1
"id_9640596374000";34;34052;1;5;772,05;1
"id_9640596374069";15;15312;1;3;758,7;1
"id_9640596374067";34;34006;1;2;656,7;1
"id_9640596374066";35;35057;1;1;811,35;1
"id_9646596374687";26;26305;1;1;703;1
"id_9646596374684";18;18046;1;1;807,6;1
"id_9646596374698";29;29057;1;1;770,85;1
"id_9646596374697";41;41009;1;3;628,3;1
"id_9646596374653";50;50128;1;1;708,9;1
"id_9646596374670";13;13007;1;2;720,55;1
"id_9646596374617";16;16048;1;1;707,9;1
"id_9646596374612";30;30035;1;15;775,05;1
"id_9646596374613";44;44045;1;1;777,9;1
"id_9646596374644";17;17034;3;5;959,745;6
"id_9646596374646";16;16054;1;1;825,2;1
"id_9646596374629";41;41045;1;2;754,15;1
"id_9646596374623";42;42023;1;1;800,9;1
"id_9646596374620";41;41097;1;1;704,8;1
"id_9646596374639";12;12017;1;1;888,65;1
"id_9646596374633";35;35068;1;4;754,85;1
"id_9646596374609";56;56208;1;2;696,15;1
"id_9646596374605";51;51151;1;9;708,9;1
"id_9646596374607";44;44007;1;1;851;1
"id_9646596374601";16;16110;1;1;712,75;1
"id_9646596374604";13;13092;1;1;600,25;1
"id_9646596374600";11;11042;1;2;836,55;1
"id_9646596374664";14;14060;1;1;774,55;1
"id_9646596374660";36;36001;1;2;772,65;1
"id_9646596374666";38;38172;1;2;736,2;1
"id_9628596372888";13;13075;1;2;655,1;1
"id_9628596372881";11;11042;1;1;857,7;1
"id_9628596372898";22;22007;1;1;753,4;1
"id_9628596372858";56;56103;1;1;657,7;1
"id_9628596372859";13;13039;1;1;717,55;1
"id_9628596372851";15;15100;1;3;732,7;1
"id_9628596372854";41;41199;1;1;566,3;1
"id_9628596372874";50;50135;1;1;820,5;1
"id_9628596372872";19;19030;1;1;770,05;1
"id_9628596372847";29;29005;1;1;514,4;1
"id_9628596372841";45;45046;1;1;605,2;1
"id_9628596372844";29;29057;1;1;832,45;1
"id_9628596372843";18;18046;1;1;727,2;1
"id_9628596372846";33;33060;1;1;672,95;1
"id_9628596372821";15;15170;1;1;812,55;1
"id_9628596372822";12;12027;1;1;837,4;1
"id_9628596372823";50;50833;1;1;806,65;1
"id_9628596372832";15;15180;1;1;891,9;1
"id_9628596372808";11;11523;1;1;738;1
"id_9628596372802";22;22037;1;1;824,75;1
"id_9628596372869";52;52445;1;1;608,8;1
"id_9629596372988";39;39108;1;1;605,3;1
"id_9629596372989";13;13076;1;2;784,5;1
"id_9629596372991";17;17836;1;1;697,9;1
"id_9629596372994";56;56528;1;3;807,8;1
"id_9629596372959";49;49107;1;1;575,1;1
"id_9629596372972";35;35055;1;3;535,55;1
"id_9629596372970";32;32146;1;0;0;10
"id_9629596372911";50;50928;1;2;671,5;1
"id_9629596372916";14;14067;1;1;790,95;1
"id_9629596372947";44;44043;1;3;626,65;1
"id_9629596372928";56;56410;1;9;597,9;1
"id_9629596372901";12;12062;1;1;742,8;1
"id_9629596372900";41;41097;1;2;756,2;1
"id_9629596372906";29;29077;1;0;0;10
"id_9629596372965";54;54301;1;1;566,5;1
"id_9629596372962";56;56416;1;6;592,3;1
"id_9625596372588";34;34027;1;1;742,4;1
"id_9625596372590";42;42022;1;1;811,4;1
"id_9625596372555";30;30085;1;1;753,8;1
"id_9625596372553";41;41046;1;0;0;2
"id_9625596372576";49;49313;1;1;648,9;1
"id_9625596372518";56;56106;1;1;570,4;1
"id_9625596372511";17;17826;1;1;782,4;1
"id_9625596372514";18;18073;1;1;559,8;1
"id_9625596372513";38;38004;1;2;837,4;1
"id_9625596372516";17;17033;1;1;840,5;1
"id_9625596372544";44;44014;1;1;741,15;1
"id_9625596372546";24;24011;1;1;724,6;1
"id_9625596372527";37;37040;1;1;681,35;1
"id_9625596372523";50;50810;1;4;675,4;1
"id_9625596372536";24;24011;3;1;991,424;6
"id_9625596372505";14;14030;2;1;767,7;4
"id_9625596372502";12;12035;1;1;787,9;1
"id_9625596372565";19;19030;1;1;823,15;1
"id_9625596372566";34;34048;1;3;582;1
"id_9627596372789";16;16034;1;1;764,9;1
"id_9627596372787";43;43005;1;2;786,9;1
"id_9627596372794";56;56614;1;1;702,5;1
"id_9627596372790";42;42011;1;3;721;1
"id_9627596372796";16;16004;1;2;811;1
"id_9627596372758";30;30029;1;1;654,35;1
"id_9627596372754";55;55016;1;1;667,4;1
"id_9627596372750";51;51111;1;1;684,3;1
"id_9627596372744";56;56224;1;6;614,1;1
"id_9627596372737";50;50102;1;2;578,7;1
"id_9627596372731";49;49304;1;1;683,6;1
"id_9627596372730";22;22103;1;2;752,9;1
"id_9627596372768";19;19090;1;1;865,5;1
"id_9627596372767";41;41126;1;5;719,5;1
"id_9627596372764";30;30095;1;1;786;1
"id_9627596372760";12;12050;1;1;783,4;1
"id_9621596372187";12;12021;1;1;905,4;1
"id_9621596372186";50;50121;1;1;697,9;1
"id_9621596372198";20;20086;1;1;739;1
"id_9621596372192";25;25053;1;1;612,8;1
"id_9621596372193";33;33005;1;1;709,7;1
"id_9621596372159";12;12017;1;1;897,15;1
"id_9621596372155";50;50208;1;1;606,4;1
"id_9621596372152";12;12021;1;1;897,15;1
"id_9621596372150";44;44043;1;3;601,1;1
"id_9621596372178";15;15131;1;1;856,7;1
"id_9621596372171";41;41197;1;2;616,9;1
"id_9621596372119";22;22063;1;1;665,75;1
"id_9621596372113";13;13014;1;1;787,55;1
"id_9621596372145";49;49314;1;2;693,3;1
"id_9621596372142";11;11069;1;1;914,75;1
"id_9621596372146";18;18040;1;5;665,05;1
"id_9621596372128";15;15462;1;1;665,9;1
"id_9621596372125";35;35052;1;1;655,05;1
"id_9621596372124";12;12032;2;1;874,25;4
"id_9621596372122";46;46306;1;0;0;2
"id_9621596372109";36;36002;1;1;667,1;1
"id_9621596372104";11;11072;1;1;838,8;1
"id_9621596372106";12;12052;1;3;773,4;1
"id_9621596372160";12;12011;1;2;788,85;1
"id_9624596372485";32;32018;1;1;651,35;1
"id_9624596372491";20;20086;1;1;639,4;1
"id_9624596372493";55;55089;1;3;585;1
"id_9624596372458";41;41096;1;15;487,6;1
"id_9624596372453";11;11042;2;2;752;4
"id_9624596372475";50;50930;1;1;799,6;1
"id_9624596372470";11;11042;2;2;778,65;4
"id_9624596372418";32;32039;1;3;558;1
"id_9624596372414";11;11037;1;1;877,5;1
"id_9624596372448";11;11037;1;2;777,5;1
"id_9624596372445";56;56627;1;2;692,3;1
"id_9624596372443";15;15300;1;4;806,1;1
"id_9624596372440";37;37027;1;0;0;10
"id_9624596372428";50;50125;1;2;915,1;1
"id_9624596372429";38;38292;1;3;706,6;1
"id_9624596372426";49;49301;1;14;661,65;1
"id_9624596372432";42;42121;1;1;728;1
"id_9624596372433";16;16053;1;1;744;1
"id_9624596372405";12;12027;1;2;909,95;1
"id_9624596372407";35;35007;1;1;686,2;1
"id_9624596372401";16;16098;1;2;768,25;1
"id_9624596372469";37;37023;1;1;830,7;1
"id_9624596372466";35;35062;1;2;738,8;1
"id_9622596372289";36;36030;1;1;701,35;1
"id_9622596372282";49;49202;1;10;618,6;1
"id_9622596372275";15;15140;1;1;775,95;1
"id_9622596372277";19;19045;1;1;859,6;1
"id_9622596372270";48;48009;1;1;720,25;1
"id_9622596372211";43;43018;1;1;899,7;1
"id_9622596372249";35;35086;1;1;656,6;1
"id_9622596372245";41;41168;1;2;703,4;1
"id_9622596372244";12;12039;1;1;960,75;1
"id_9622596372243";19;19068;1;1;795,8;1
"id_9622596372229";51;51130;1;1;772,5;1
"id_9622596372220";18;18093;3;1;968,954;6
"id_9622596372226";13;13023;1;1;854,25;1
"id_9622596372235";38;38174;1;3;762,9;1
"id_9622596372208";17;17821;1;1;807,2;1
"id_9622596372207";37;37019;1;1;790,95;1
"id_9622596372268";49;49111;1;3;546,65;1
"id_9622596372260";33;33033;1;1;673,95;1
"id_9623596372381";15;15151;1;1;771,05;1
"id_9623596372383";16;16035;2;2;715,15;4
"id_9623596372386";56;56518;1;1;718;1
"id_9623596372393";26;26084;1;3;728,8;1
"id_9623596372353";19;19079;1;0;0;10
"id_9623596372356";27;27040;1;1;858,9;1
"id_9623596372375";16;16035;1;2;810,45;1
"id_9623596372377";11;11078;1;5;787,45;1
"id_9623596372374";16;16003;1;4;779,55;1
"id_9623596372373";36;36001;1;1;802,25;1
"id_9623596372318";55;55062;1;2;720,1;1
"id_9623596372340";55;55101;1;1;736,1;1
"id_9623596372346";23;23025;1;1;719,7;1
"id_9623596372328";34;34003;1;1;709,4;1
"id_9623596372327";53;53106;1;2;682,35;1
"id_9623596372321";16;16021;1;1;579,15;1
"id_9623596372324";41;41104;1;4;568,9;1
"id_9623596372334";45;45005;1;2;773,9;1
"id_9623596372305";50;50106;1;1;730,5;1
"id_9623596372302";39;39113;1;1;528,15;1
"id_9623596372303";13;13082;1;2;656,05;1
"id_9623596372300";38;38083;1;2;714,8;1
"id_9623596372364";22;22028;1;0;0;2
"id_9620596372085";29;29066;1;6;666,3;1
"id_9620596372081";32;32018;1;1;495,1;1
"id_9620596372080";56;56116;1;2;627,2;1
"id_9620596372098";39;39108;1;1;602,7;1
"id_9620596372097";43;43039;1;1;840;1
"id_9620596372092";42;42002;4;1;742,05;11
"id_9620596372059";30;30012;1;1;780,2;1
"id_9620596372055";38;38005;1;2;780,5;1
"id_9620596372053";18;18204;1;2;643,05;1
"id_9620596372079";25;25034;1;1;668,75;1
"id_9620596372018";45;45001;1;3;495,2;1
"id_9620596372017";15;15440;1;2;648,25;1
"id_9620596372012";16;16100;1;1;829,1;1
"id_9620596372045";14;14083;1;1;841,9;1
"id_9620596372046";24;24112;1;3;716,2;1
"id_9620596372021";39;39117;1;4;636,4;1
"id_9620596372022";36;36064;1;4;756,2;1
"id_9620596372026";49;49107;1;3;738,5;1
"id_9620596372037";21;21081;1;1;636,8;1
"id_9620596372034";14;14067;1;3;661,05;1
"id_9620596372030";50;50121;1;2;679;1
"id_9620596372006";11;11001;1;5;764,1;1
"id_9626596372683";38;38323;1;2;787,35;1
"id_9626596372655";40;40063;1;2;879,15;1
"id_9626596372657";55;55072;1;3;667,8;1
"id_9626596372679";18;18093;1;1;775,55;1
"id_9626596372675";47;47303;1;2;665,6;1
"id_9626596372672";29;29028;1;1;743,1;1
"id_9626596372645";13;13023;1;1;732,75;1
"id_9626596372631";53;53401;1;1;585;1
"id_9626596372634";25;25036;1;2;815,6;1
"id_9626596372633";52;52175;1;1;588,7;1
"id_9626596372630";39;39408;1;1;816,7;1
"id_9626596372605";37;37023;1;1;617,4;8
"id_9626596372601";37;37014;1;1;807,45;1
"id_9626596372602";12;12038;1;1;784,9;1
"id_9626596372667";49;49002;1;1;621,5;1
"id_9626596372661";11;11042;1;1;833,95;1
"id_9626596372664";14;14067;1;1;734,65;1
"id_9638596373885";12;12039;1;1;898,7;1
"id_9638596373883";47;47201;1;1;661,3;1
"id_9638596373892";12;12101;1;1;718,75;1
"id_9638596373896";41;41095;1;1;903,8;1
"id_9638596373857";51;51130;1;4;689,4;1
"id_9638596373875";58;58113;1;1;534,5;1
"id_9638596373872";14;14064;1;1;839,9;1
"id_9638596373819";56;56116;1;5;603,6;1
"id_9638596373817";14;14030;1;1;777,8;1
"id_9638596373848";41;41097;1;2;757,9;1
"id_9638596373849";23;23047;1;2;788,4;1
"id_9638596373845";11;11042;1;2;838,15;1
"id_9638596373824";21;21081;1;4;645,3;1
"id_9638596373838";21;21047;1;2;670,45;1
"id_9638596373839";19;19020;1;3;650,8;1
"id_9638596373806";41;41098;1;1;744,1;1
"id_9639596373988";40;40071;1;3;722,7;1
"id_9639596373989";18;18069;1;1;731,65;1
"id_9639596373987";41;41056;1;3;898,2;1
"id_9639596373993";41;41000;1;1;579,5;1
"id_9639596373996";43;43030;1;2;715,4;1
"id_9639596373958";14;14083;1;6;763,35;1
"id_9639596373954";17;17033;1;1;790,05;1
"id_9639596373975";29;29067;1;1;848,3;1
"id_9639596373977";41;41021;1;11;569,9;1
"id_9639596373971";41;41068;1;3;608,7;1
"id_9639596373974";49;49009;1;1;628,9;1
"id_9639596373917";55;55063;1;3;621,4;1
"id_9639596373948";53;53103;1;1;516,8;1
"id_9639596373928";11;11084;1;3;677,95;1
"id_9639596373920";44;44006;1;5;724,2;1
"id_9639596373936";44;44009;1;3;558,1;1
"id_9639596373904";24;24093;1;1;773,65;1
"id_9639596373906";56;56610;1;6;763;1
"id_9639596373966";22;22005;1;1;637,9;1
"id_9635596373593";40;40023;1;3;556,8;1
"id_9635596373558";22;22065;1;1;615,05;1
"id_9635596373559";16;16005;1;3;691,05;1
"id_9635596373556";27;27005;1;1;779,7;1
"id_9635596373574";30;30076;1;1;775,6;1
"id_9635596373570";34;34030;1;4;542,8;1
"id_9635596373519";15;15170;1;3;829,15;1
"id_9635596373511";17;17815;1;1;574,4;1
"id_9635596373549";22;22076;1;1;619,55;1
"id_9635596373542";15;15270;1;3;836,8;1
"id_9635596373543";41;41028;1;1;626,8;1
"id_9635596373546";34;34068;1;10;638,5;1
"id_9635596373528";30;30039;1;2;757,6;1
"id_9635596373525";39;39104;1;6;620,8;1
"id_9635596373524";29;29020;1;3;757,1;1
"id_9635596373520";53;53110;1;0;0;2
"id_9635596373539";47;47201;1;1;693,8;1
"id_9635596373501";30;30035;1;1;739,8;1
"id_9635596373502";49;49313;1;1;619,8;1
"id_9635596373560";13;13022;1;1;705,25;1
"id_9637596373789";17;17808;3;1;828,57;6
"id_9637596373780";37;37092;1;1;817,25;1
"id_9637596373798";13;13104;1;1;716,85;1
"id_9637596373795";30;30000;1;1;711,5;1
"id_9637596373794";30;30065;1;1;678,85;1
"id_9637596373751";12;12013;1;1;763,1;1
"id_9637596373750";41;41071;1;2;706,2;1
"id_9637596373772";46;46110;1;1;589,1;1
"id_9637596373776";11;11045;1;1;830,05;1
"id_9637596373715";47;47431;1;1;650,25;1
